cash_transaction_id,user_id,transaction_date,transaction_type,amount,transaction_status
C10984,U3794,2026-07-04,Bank Deposit,40000,Canceled
C10985,U3796,2026-06-12,Bank Deposit,2500,Approved
C10986,U3797,2026-07-01,Bank Deposit,10000,Approved
C10987,U3797,2026-05-05,Bank Deposit,5000,Approved
C10988,U3797,2026-05-28,Bank Deposit,7500,Canceled
C10989,U3797,2026-05-30,Bank Deposit,7500,Canceled
C10990,U3797,2026-07-14,Bank Deposit,15000,Approved
C10991,U3798,2026-07-01,Bank Deposit,25000,Approved
C10992,U3798,2026-06-19,Bank Deposit,7500,Approved
C10993,U3798,2026-07-13,Bank Deposit,40000,Approved
C10994,U3798,2026-06-17,Bank Deposit,10000,Approved
C10995,U3798,2026-06-16,Bank Deposit,5000,Approved
C10996,U3800,2026-06-10,Bank Deposit,500,Canceled
C10997,U3801,2026-05-26,Bank Deposit,10000,Canceled
C10998,U3801,2026-06-12,Bank Deposit,10000,Approved
C10999,U3801,2026-05-21,Bank Deposit,7500,Approved
C11000,U3803,2026-05-22,Bank Deposit,10000,Approved
C11001,U3803,2026-05-26,Bank Deposit,7500,Approved
C11002,U3803,2026-04-06,Bank Deposit,5000,Approved
C11003,U3803,2026-06-09,Bank Deposit,7500,Approved
C11004,U3803,2026-05-20,Bank Deposit,25000,Approved
C11005,U3805,2026-06-05,Bank Deposit,5000,Approved
C11006,U3805,2026-07-10,Bank Deposit,5000,Approved
C11007,U3805,2026-05-25,Bank Deposit,25000,Approved
C11008,U3806,2026-06-07,Bank Deposit,40000,Approved
C11009,U3807,2026-07-10,Bank Deposit,25000,Approved
C11010,U3807,2026-07-14,Bank Deposit,7500,Approved
C11011,U3807,2026-07-11,Bank Deposit,40000,Approved
C11012,U3814,2026-05-11,Bank Deposit,25000,Approved
C11013,U3814,2026-05-18,Bank Deposit,25000,Approved
C11014,U3814,2026-06-19,Bank Deposit,40000,Approved
C11015,U3815,2026-07-15,Bank Deposit,7500,Approved
C11016,U3815,2026-07-13,Bank Deposit,7500,Approved
C11017,U3815,2026-07-13,Bank Deposit,5000,Approved
C11018,U3816,2026-07-10,Bank Deposit,10000,Approved
C11019,U3816,2026-06-09,Bank Deposit,15000,Canceled
C11020,U3816,2026-07-06,Bank Deposit,15000,Approved
C11021,U3816,2026-05-29,Bank Deposit,5000,Approved
C11022,U3816,2026-06-06,Bank Deposit,15000,Approved
C11023,U3817,2026-06-13,Bank Deposit,2500,Approved
C11024,U3819,2026-06-23,Bank Deposit,75000,Approved
C11025,U3819,2026-05-25,Bank Deposit,40000,Approved
C11026,U3819,2026-06-14,Bank Deposit,150000,Approved
C11027,U3819,2026-06-22,Bank Deposit,40000,Canceled
C11028,U3819,2026-07-02,Bank Deposit,75000,Approved
C11029,U3820,2026-06-19,Bank Deposit,2500,Canceled
C11030,U3820,2026-06-21,Bank Deposit,7500,Approved
C11031,U3820,2026-07-01,Bank Deposit,2500,Approved
C11032,U3821,2026-05-17,Bank Deposit,500,Approved
C11033,U3821,2026-06-17,Bank Deposit,7500,Approved
C11034,U3822,2026-06-24,Bank Deposit,25000,Approved
C11035,U3822,2026-06-15,Bank Deposit,7500,Canceled
C11036,U3822,2026-06-01,Bank Deposit,5000,Approved
C11037,U3823,2026-07-10,Bank Deposit,1000,Approved
C11038,U3823,2026-07-08,Bank Deposit,7500,Approved
C11039,U3823,2026-07-15,Bank Deposit,500,Approved
C11040,U3826,2026-05-28,Bank Deposit,40000,Approved
C11041,U3826,2026-07-11,Bank Deposit,40000,Approved
C11042,U3826,2026-06-04,Bank Deposit,5000,Approved
C11043,U3826,2026-05-11,Bank Deposit,25000,Approved
C11044,U3827,2026-06-10,Bank Deposit,25000,Approved
C11045,U3827,2026-05-25,Bank Deposit,100000,Approved
C11046,U3827,2026-06-11,Bank Deposit,75000,Approved
C11047,U3827,2026-06-29,Bank Deposit,75000,Approved
C11048,U3827,2026-06-22,Bank Deposit,40000,Canceled
C11049,U3827,2026-06-10,Bank Deposit,75000,Approved
C11050,U3827,2026-05-29,Bank Deposit,25000,Approved
C11051,U3828,2026-05-02,Bank Deposit,5000,Approved
C11052,U3828,2026-05-16,Bank Deposit,7500,Approved
C11053,U3831,2026-07-11,Bank Deposit,500,Approved
C11054,U3831,2026-04-30,Bank Deposit,2500,Approved
C11055,U3831,2026-05-18,Bank Deposit,5000,Approved
C11056,U3832,2026-07-04,Bank Deposit,5000,Approved
C11057,U3834,2026-06-19,Bank Deposit,7500,Approved
C11058,U3834,2026-06-06,Bank Deposit,40000,Canceled
C11059,U3836,2026-07-08,Bank Deposit,7500,Approved
C11060,U3836,2026-06-22,Bank Deposit,2500,Approved
C11061,U3836,2026-07-04,Bank Deposit,2500,Canceled
C11062,U3837,2026-07-07,Bank Deposit,25000,Approved
C11063,U3837,2026-07-14,Bank Deposit,40000,Approved
C11064,U3837,2026-07-05,Bank Deposit,15000,Canceled
C11065,U3837,2026-07-07,Bank Deposit,10000,Canceled
C11066,U3838,2026-07-13,Bank Deposit,1000,Approved
C11067,U3838,2026-06-26,Bank Deposit,7500,Approved
C11068,U3838,2026-07-12,Bank Deposit,1000,Canceled
C11069,U3839,2026-05-26,Bank Deposit,7500,Approved
C11070,U3839,2026-05-09,Bank Deposit,500,Approved
C11071,U3840,2026-07-07,Bank Deposit,5000,Approved
C11072,U3840,2026-07-11,Bank Deposit,5000,Approved
C11073,U3841,2026-06-23,Bank Deposit,1000,Approved
C11074,U3841,2026-07-13,Bank Deposit,500,Canceled
C11075,U3843,2026-06-18,Bank Deposit,2500,Approved
C11076,U3844,2026-06-28,Bank Deposit,25000,Approved
C11077,U3844,2026-05-21,Bank Deposit,150000,Approved
C11078,U3844,2026-06-12,Bank Deposit,40000,Approved
C11079,U3844,2026-05-26,Bank Deposit,250000,Approved
C11080,U3844,2026-06-10,Bank Deposit,25000,Approved
C11081,U3845,2026-07-06,Bank Deposit,1000,Canceled
C11082,U3845,2026-07-06,Bank Deposit,7500,Approved
C11083,U3846,2026-06-07,Bank Deposit,500,Canceled
C11084,U3848,2026-06-27,Bank Deposit,25000,Approved
C11085,U3850,2026-07-08,Bank Deposit,5000,Approved
C11086,U3850,2026-07-11,Bank Deposit,1000,Approved
C11087,U3853,2026-06-11,Bank Deposit,5000,Approved
C11088,U3853,2026-07-10,Bank Deposit,500,Approved
C11089,U3854,2026-06-13,Bank Deposit,25000,Approved
C11090,U3854,2026-06-10,Bank Deposit,5000,Approved
C11091,U3854,2026-07-14,Bank Deposit,40000,Canceled
C11092,U3857,2026-06-15,Bank Deposit,7500,Approved
C11093,U3857,2026-07-15,Bank Deposit,5000,Approved
C11094,U3858,2026-05-28,Bank Deposit,150000,Approved
C11095,U3858,2026-06-05,Bank Deposit,25000,Approved
C11096,U3858,2026-07-05,Bank Deposit,100000,Approved
C11097,U3859,2026-06-21,Bank Deposit,40000,Canceled
C11098,U3859,2026-07-10,Bank Deposit,10000,Approved
C11099,U3859,2026-07-15,Bank Deposit,5000,Approved
C11100,U3860,2026-06-24,Bank Deposit,25000,Canceled
C11101,U3860,2026-07-08,Bank Deposit,15000,Canceled
C11102,U3860,2026-06-19,Bank Deposit,5000,Approved
C11103,U3860,2026-06-26,Bank Deposit,10000,Approved
C11104,U3860,2026-07-06,Bank Deposit,7500,Approved
C11105,U3862,2026-07-08,Bank Deposit,40000,Approved
C11106,U3862,2026-07-11,Bank Deposit,25000,Approved
C11107,U3862,2026-07-13,Bank Deposit,25000,Approved
C11108,U3863,2026-06-30,Bank Deposit,10000,Approved
C11109,U3863,2026-04-20,Bank Deposit,7500,Canceled
C11110,U3863,2026-05-27,Bank Deposit,25000,Approved
C11111,U3863,2026-06-08,Bank Deposit,15000,Approved
C11112,U3863,2026-04-29,Bank Deposit,40000,Canceled
C11113,U3864,2026-06-14,Bank Deposit,7500,Approved
C11114,U3864,2026-06-23,Bank Deposit,7500,Approved
C11115,U3864,2026-06-24,Bank Deposit,10000,Approved
C11116,U3864,2026-06-25,Bank Deposit,40000,Approved
C11117,U3864,2026-06-25,Bank Deposit,5000,Approved
C11118,U3865,2026-05-25,Bank Deposit,2500,Approved
C11119,U3865,2026-06-13,Bank Deposit,5000,Approved
C11120,U3865,2026-07-02,Bank Deposit,2500,Approved
C11121,U3866,2026-06-09,Bank Deposit,7500,Approved
C11122,U3866,2026-06-30,Bank Deposit,5000,Approved
C11123,U3866,2026-06-02,Bank Deposit,5000,Canceled
C11124,U3866,2026-06-02,Bank Deposit,5000,Approved
C11125,U3868,2026-07-12,Bank Deposit,500,Approved
C11126,U3868,2026-06-12,Bank Deposit,500,Approved
C11127,U3868,2026-06-11,Bank Deposit,5000,Approved
C11128,U3869,2026-07-13,Bank Deposit,5000,Approved
C11129,U3869,2026-06-15,Bank Deposit,15000,Approved
C11130,U3869,2026-06-02,Bank Deposit,5000,Approved
C11131,U3869,2026-06-06,Bank Deposit,5000,Approved
C11132,U3871,2026-07-15,Bank Deposit,500,Approved
C11133,U3871,2026-07-13,Bank Deposit,500,Canceled
C11134,U3871,2026-07-04,Bank Deposit,2500,Approved
C11135,U3872,2026-06-22,Bank Deposit,5000,Approved
C11136,U3878,2026-07-12,Bank Deposit,75000,Approved
C11137,U3878,2026-07-12,Bank Deposit,75000,Approved
C11138,U3878,2026-07-14,Bank Deposit,250000,Approved
C11139,U3879,2026-07-12,Bank Deposit,5000,Canceled
C11140,U3881,2026-04-30,Bank Deposit,1000,Approved
C11141,U3881,2026-07-07,Bank Deposit,7500,Approved
C11142,U3882,2026-07-09,Bank Deposit,5000,Approved
C11143,U3882,2026-07-09,Bank Deposit,5000,Approved
C11144,U3882,2026-06-05,Bank Deposit,7500,Approved
C11145,U3884,2026-07-06,Bank Deposit,25000,Canceled
C11146,U3884,2026-05-25,Bank Deposit,25000,Approved
C11147,U3886,2026-06-20,Bank Deposit,1000,Approved
C11148,U3886,2026-06-09,Bank Deposit,5000,Canceled
C11149,U3887,2026-05-02,Bank Deposit,5000,Approved
C11150,U3887,2026-06-27,Bank Deposit,25000,Approved
C11151,U3887,2026-05-07,Bank Deposit,40000,Approved
C11152,U3887,2026-05-07,Bank Deposit,25000,Canceled
C11153,U3888,2026-05-16,Bank Deposit,2500,Approved
C11154,U3888,2026-06-02,Bank Deposit,5000,Canceled
C11155,U3889,2026-06-24,Bank Deposit,1000,Approved
C11156,U3890,2026-07-13,Bank Deposit,5000,Canceled
C11157,U3890,2026-06-26,Bank Deposit,5000,Approved
C11158,U3890,2026-07-10,Bank Deposit,500,Approved
C11159,U3894,2026-06-12,Bank Deposit,40000,Approved
C11160,U3894,2026-04-18,Bank Deposit,150000,Approved
C11161,U3894,2026-05-26,Bank Deposit,250000,Approved
C11162,U3894,2026-04-18,Bank Deposit,75000,Approved
C11163,U3895,2026-07-12,Bank Deposit,5000,Approved
C11164,U3898,2026-06-27,Bank Deposit,7500,Approved
C11165,U3901,2026-07-14,Bank Deposit,1000,Approved
C11166,U3901,2026-07-09,Bank Deposit,7500,Approved
C11167,U3902,2026-06-26,Bank Deposit,500,Approved
C11168,U3902,2026-06-27,Bank Deposit,2500,Canceled
C11169,U3902,2026-07-10,Bank Deposit,1000,Approved
C11170,U3903,2026-07-03,Bank Deposit,500,Approved
C11171,U3903,2026-06-28,Bank Deposit,7500,Canceled
C11172,U3903,2026-07-07,Bank Deposit,7500,Approved
C11173,U3906,2026-07-15,Bank Deposit,7500,Approved
C11174,U3906,2026-06-12,Bank Deposit,1000,Approved
C11175,U3906,2026-06-26,Bank Deposit,1000,Approved
C11176,U3908,2026-06-03,Bank Deposit,40000,Approved
C11177,U3908,2026-05-30,Bank Deposit,40000,Approved
C11178,U3908,2026-06-26,Bank Deposit,25000,Approved
C11179,U3910,2026-05-13,Bank Deposit,5000,Canceled
C11180,U3910,2026-04-25,Bank Deposit,1000,Approved
C11181,U3910,2026-05-20,Bank Deposit,5000,Approved
C11182,U3912,2026-06-29,Bank Deposit,1000,Approved
C11183,U3915,2026-06-30,Bank Deposit,75000,Approved
C11184,U3915,2026-07-07,Bank Deposit,40000,Approved
C11185,U3915,2026-07-08,Bank Deposit,25000,Approved
C11186,U3915,2026-07-06,Bank Deposit,40000,Approved
C11187,U3915,2026-06-23,Bank Deposit,250000,Approved
C11188,U3915,2026-07-12,Bank Deposit,150000,Approved
C11189,U3915,2026-07-01,Bank Deposit,40000,Approved
C11190,U3918,2026-06-30,Bank Deposit,40000,Approved
C11191,U3918,2026-05-14,Bank Deposit,25000,Approved
C11192,U3918,2026-05-21,Bank Deposit,5000,Approved
C11193,U3918,2026-06-19,Bank Deposit,5000,Approved
C11194,U3919,2026-07-08,Bank Deposit,7500,Approved
C11195,U3919,2026-06-08,Bank Deposit,7500,Approved
C11196,U3920,2026-07-15,Bank Deposit,10000,Approved
C11197,U3920,2026-07-15,Bank Deposit,15000,Canceled
C11198,U3920,2026-07-12,Bank Deposit,40000,Approved
C11199,U3922,2026-07-14,Bank Deposit,40000,Approved
C11200,U3922,2026-07-08,Bank Deposit,10000,Approved
C11201,U3922,2026-07-05,Bank Deposit,5000,Approved
C11202,U3924,2026-04-29,Bank Deposit,5000,Approved
C11203,U3924,2026-04-14,Bank Deposit,10000,Approved
C11204,U3924,2026-05-19,Bank Deposit,25000,Approved
C11205,U3924,2026-04-25,Bank Deposit,10000,Approved
C11206,U3927,2026-07-12,Bank Deposit,5000,Approved
C11207,U3927,2026-06-28,Bank Deposit,5000,Approved
C11208,U3929,2026-05-07,Bank Deposit,2500,Approved
C11209,U3930,2026-07-05,Bank Deposit,100000,Canceled
C11210,U3930,2026-07-11,Bank Deposit,150000,Approved
C11211,U3930,2026-07-06,Bank Deposit,40000,Approved
C11212,U3930,2026-06-10,Bank Deposit,40000,Approved
C11213,U3930,2026-06-25,Bank Deposit,150000,Approved
C11214,U3930,2026-06-09,Bank Deposit,75000,Approved
C11215,U3930,2026-06-26,Bank Deposit,100000,Approved
C11216,U3931,2026-06-22,Bank Deposit,2500,Approved
C11217,U3931,2026-07-13,Bank Deposit,500,Approved
C11218,U3935,2026-05-24,Bank Deposit,25000,Canceled
C11219,U3935,2026-06-11,Bank Deposit,150000,Approved
C11220,U3935,2026-06-07,Bank Deposit,100000,Approved
C11221,U3935,2026-06-17,Bank Deposit,25000,Approved
C11222,U3935,2026-06-28,Bank Deposit,250000,Approved
C11223,U3935,2026-07-04,Bank Deposit,250000,Approved
C11224,U3937,2026-05-28,Bank Deposit,25000,Approved
C11225,U3940,2026-07-03,Bank Deposit,5000,Approved
C11226,U3940,2026-06-21,Bank Deposit,40000,Approved
C11227,U3940,2026-06-13,Bank Deposit,10000,Approved
C11228,U3940,2026-07-04,Bank Deposit,15000,Approved
C11229,U3944,2026-06-23,Bank Deposit,7500,Approved
C11230,U3944,2026-07-14,Bank Deposit,500,Approved
C11231,U3945,2026-07-14,Bank Deposit,2500,Approved
C11232,U3946,2026-07-09,Bank Deposit,75000,Approved
C11233,U3946,2026-07-01,Bank Deposit,40000,Approved
C11234,U3946,2026-07-10,Bank Deposit,75000,Approved
C11235,U3946,2026-07-15,Bank Deposit,250000,Approved
C11236,U3946,2026-07-04,Bank Deposit,150000,Approved
C11237,U3946,2026-06-29,Bank Deposit,40000,Approved
C11238,U3949,2026-07-15,Bank Deposit,2500,Canceled
C11239,U3949,2026-07-12,Bank Deposit,2500,Approved
C11240,U3949,2026-07-12,Bank Deposit,500,Approved
C11241,U3950,2026-07-13,Bank Deposit,7500,Approved
C11242,U3950,2026-07-05,Bank Deposit,2500,Approved
C11243,U3950,2026-05-25,Bank Deposit,7500,Approved
C11244,U3953,2026-05-25,Bank Deposit,2500,Approved
C11245,U3954,2026-07-13,Bank Deposit,500,Approved
C11246,U3954,2026-07-13,Bank Deposit,7500,Approved
C11247,U3954,2026-07-05,Bank Deposit,2500,Approved
C11248,U3955,2026-06-17,Bank Deposit,500,Approved
C11249,U3955,2026-07-11,Bank Deposit,1000,Approved
C11250,U3955,2026-06-12,Bank Deposit,7500,Approved
C11251,U3956,2026-06-07,Bank Deposit,75000,Canceled
C11252,U3958,2026-05-07,Bank Deposit,2500,Approved
C11253,U3958,2026-05-10,Bank Deposit,7500,Approved
C11254,U3960,2026-06-21,Bank Deposit,1000,Canceled
C11255,U3960,2026-07-07,Bank Deposit,500,Approved
C11256,U3960,2026-06-16,Bank Deposit,1000,Canceled
C11257,U3961,2026-07-10,Bank Deposit,7500,Canceled
C11258,U3961,2026-05-19,Bank Deposit,7500,Approved
C11259,U3961,2026-05-10,Bank Deposit,7500,Approved
C11260,U3963,2026-06-19,Bank Deposit,10000,Approved
C11261,U3963,2026-05-25,Bank Deposit,7500,Approved
C11262,U3963,2026-06-09,Bank Deposit,15000,Approved
C11263,U3965,2026-05-26,Bank Deposit,1000,Approved
C11264,U3965,2026-07-11,Bank Deposit,1000,Approved
C11265,U3965,2026-06-24,Bank Deposit,7500,Approved
C11266,U3966,2026-07-09,Bank Deposit,2500,Approved
C11267,U3966,2026-06-22,Bank Deposit,5000,Approved
C11268,U3966,2026-06-25,Bank Deposit,500,Approved
C11269,U3968,2026-06-30,Bank Deposit,7500,Approved
C11270,U3970,2026-06-19,Bank Deposit,75000,Approved
C11271,U3970,2026-05-28,Bank Deposit,75000,Approved
C11272,U3970,2026-06-05,Bank Deposit,250000,Approved
C11273,U3970,2026-06-16,Bank Deposit,150000,Canceled
C11274,U3970,2026-05-12,Bank Deposit,40000,Approved
C11275,U3971,2026-06-11,Bank Deposit,150000,Approved
C11276,U3971,2026-06-24,Bank Deposit,150000,Approved
C11277,U3973,2026-07-05,Bank Deposit,5000,Approved
C11278,U3973,2026-07-02,Bank Deposit,25000,Canceled
C11279,U3973,2026-07-04,Bank Deposit,15000,Approved
C11280,U3973,2026-06-25,Bank Deposit,15000,Approved
C11281,U3973,2026-06-20,Bank Deposit,40000,Approved
C11282,U3976,2026-05-19,Bank Deposit,5000,Canceled
C11283,U3976,2026-05-11,Bank Deposit,25000,Approved
C11284,U3976,2026-06-14,Bank Deposit,5000,Approved
C11285,U3976,2026-06-24,Bank Deposit,7500,Canceled
C11286,U3976,2026-07-01,Bank Deposit,40000,Approved
C11287,U3978,2026-06-11,Bank Deposit,150000,Approved
C11288,U3978,2026-06-05,Bank Deposit,150000,Approved
C11289,U3978,2026-06-24,Bank Deposit,40000,Approved
C11290,U3978,2026-06-19,Bank Deposit,150000,Approved
C11291,U3978,2026-06-10,Bank Deposit,150000,Approved
C11292,U3979,2026-07-14,Bank Deposit,1000,Approved
C11293,U3979,2026-06-30,Bank Deposit,500,Approved
C11294,U3981,2026-07-11,Bank Deposit,2500,Approved
C11295,U3981,2026-06-25,Bank Deposit,1000,Approved
C11296,U3981,2026-07-01,Bank Deposit,2500,Approved
C11297,U3983,2026-05-30,Bank Deposit,7500,Approved
C11298,U3983,2026-05-03,Bank Deposit,500,Approved
C11299,U3983,2026-06-10,Bank Deposit,2500,Canceled
C11300,U3984,2026-07-01,Bank Deposit,7500,Approved
C11301,U3984,2026-06-18,Bank Deposit,500,Approved
C11302,U3986,2026-06-23,Bank Deposit,1000,Approved
C11303,U3988,2026-07-03,Bank Deposit,15000,Approved
C11304,U3988,2026-07-10,Bank Deposit,25000,Approved
C11305,U3988,2026-07-14,Bank Deposit,15000,Approved
C11306,U3988,2026-06-18,Bank Deposit,15000,Approved
C11307,U3989,2026-07-03,Bank Deposit,25000,Approved
C11308,U3989,2026-07-13,Bank Deposit,7500,Approved
C11309,U3989,2026-07-10,Bank Deposit,25000,Approved
C11310,U3989,2026-07-02,Bank Deposit,15000,Approved
C11311,U3989,2026-06-20,Bank Deposit,7500,Approved
C11312,U3990,2026-06-23,Bank Deposit,25000,Approved
C11313,U3990,2026-06-24,Bank Deposit,5000,Approved
C11314,U3990,2026-06-23,Bank Deposit,15000,Approved
C11315,U3990,2026-06-25,Bank Deposit,7500,Approved
C11316,U3990,2026-07-01,Bank Deposit,25000,Approved
C11317,U3991,2026-05-26,Bank Deposit,25000,Approved
C11318,U3991,2026-04-11,Bank Deposit,40000,Approved
C11319,U3991,2026-06-06,Bank Deposit,25000,Approved
C11320,U3992,2026-06-18,Bank Deposit,1000,Canceled
C11321,U3992,2026-07-02,Bank Deposit,7500,Approved
C11322,U3994,2026-05-21,Bank Deposit,500,Approved
C11323,U3996,2026-06-29,Bank Deposit,5000,Canceled
C11324,U3998,2026-07-10,Bank Deposit,150000,Canceled
C11325,U3998,2026-07-12,Bank Deposit,250000,Approved
C11326,U3998,2026-06-26,Bank Deposit,25000,Approved
C11327,U3998,2026-07-13,Bank Deposit,40000,Approved
C11328,U4000,2026-04-13,Bank Deposit,7500,Approved
C11329,U4004,2026-06-17,Bank Deposit,2500,Canceled
C11330,U4004,2026-06-29,Bank Deposit,5000,Approved
C11331,U4005,2026-06-18,Bank Deposit,500,Approved
C11332,U4005,2026-05-12,Bank Deposit,2500,Approved
C11333,U4007,2026-06-24,Bank Deposit,5000,Approved
C11334,U4007,2026-07-01,Bank Deposit,5000,Canceled
C11335,U4007,2026-06-27,Bank Deposit,500,Approved
C11336,U4008,2026-07-07,Bank Deposit,7500,Approved
C11337,U4009,2026-07-13,Bank Deposit,10000,Canceled
C11338,U4009,2026-07-07,Bank Deposit,5000,Approved
C11339,U4009,2026-07-08,Bank Deposit,15000,Canceled
C11340,U4009,2026-07-14,Bank Deposit,7500,Approved
C11341,U4010,2026-05-24,Bank Deposit,40000,Approved
C11342,U4010,2026-07-04,Bank Deposit,7500,Approved
C11343,U4010,2026-05-14,Bank Deposit,15000,Approved
C11344,U4010,2026-06-08,Bank Deposit,15000,Canceled
C11345,U4012,2026-06-21,Bank Deposit,25000,Approved
C11346,U4012,2026-05-11,Bank Deposit,25000,Approved
C11347,U4013,2026-05-20,Bank Deposit,5000,Approved
C11348,U4014,2026-06-23,Bank Deposit,1000,Approved
C11349,U4015,2026-06-30,Bank Deposit,10000,Approved
C11350,U4015,2026-06-20,Bank Deposit,7500,Approved
C11351,U4015,2026-07-07,Bank Deposit,40000,Approved
C11352,U4017,2026-06-07,Bank Deposit,5000,Approved
C11353,U4019,2026-06-29,Bank Deposit,15000,Approved
C11354,U4020,2026-06-06,Bank Deposit,1000,Approved
C11355,U4020,2026-06-16,Bank Deposit,1000,Approved
C11356,U4021,2026-06-24,Bank Deposit,25000,Approved
C11357,U4021,2026-06-27,Bank Deposit,10000,Approved
C11358,U4021,2026-07-06,Bank Deposit,40000,Approved
C11359,U4021,2026-07-14,Bank Deposit,10000,Canceled
C11360,U4021,2026-07-06,Bank Deposit,25000,Approved
C11361,U4024,2026-06-22,Bank Deposit,2500,Approved
C11362,U4024,2026-06-11,Bank Deposit,1000,Approved
C11363,U4025,2026-06-20,Bank Deposit,5000,Approved
C11364,U4026,2026-06-24,Bank Deposit,500,Canceled
C11365,U4026,2026-06-04,Bank Deposit,5000,Canceled
C11366,U4031,2026-06-28,Bank Deposit,7500,Approved
C11367,U4032,2026-06-29,Bank Deposit,500,Approved
C11368,U4032,2026-07-04,Bank Deposit,2500,Approved
C11369,U4033,2026-07-10,Bank Deposit,250000,Approved
C11370,U4033,2026-06-18,Bank Deposit,100000,Canceled
C11371,U4033,2026-06-24,Bank Deposit,25000,Approved
C11372,U4035,2026-07-14,Bank Deposit,25000,Approved
C11373,U4035,2026-07-14,Bank Deposit,25000,Approved
C11374,U4035,2026-07-13,Bank Deposit,250000,Approved
C11375,U4035,2026-07-13,Bank Deposit,250000,Approved
C11376,U4035,2026-07-14,Bank Deposit,75000,Canceled
