order_id,user_id,order_date,stock_symbol,order_type,order_status,price,quantity
O8151,U3842,2026-06-30,ARAB.CA,Buy,Completed,0.246,500
O8152,U3842,2026-06-30,PRMH.CA,Buy,Active,2.748,500
O8153,U3842,2026-06-11,PHDC.CA,Buy,Canceled,14.508,500
O8154,U3844,2026-06-09,ARAB.CA,Buy,Canceled,0.239,50
O8155,U3844,2026-06-25,AMOC.CA,Buy,Completed,7.954,200
O8156,U3847,2026-06-14,AMOC.CA,Buy,Completed,7.779,200
O8157,U3849,2026-06-28,AMOC.CA,Buy,Completed,8.087,100
O8158,U3849,2026-07-13,FWRY.CA,Buy,Completed,19.881,500
O8159,U3849,2026-06-24,PHDC.CA,Buy,Canceled,14.767,50
O8160,U3849,2026-07-09,PHDC.CA,Buy,Completed,15.269,10
O8161,U3851,2026-05-25,PRMH.CA,Buy,Completed,2.81,10
O8162,U3851,2026-06-02,ESAC.CA,Buy,Completed,0.147,100
O8163,U3851,2026-05-19,FWRY.CA,Buy,Completed,19.642,20
O8164,U3856,2026-07-14,ESAC.CA,Buy,Canceled,0.148,10
O8165,U3856,2026-07-02,PHDC.CA,Buy,Completed,15.343,500
O8166,U3859,2026-06-24,PHDC.CA,Buy,Completed,14.52,20
O8167,U3859,2026-06-15,FWRY.CA,Buy,Completed,19.806,20
O8168,U3859,2026-07-01,ARAB.CA,Buy,Completed,0.247,500
O8169,U3859,2026-07-12,PRMH.CA,Buy,Active,2.691,100
O8170,U3859,2026-06-29,ARAB.CA,Buy,Active,0.246,100
O8171,U3859,2026-06-23,PHDC.CA,Buy,Completed,15.197,200
O8172,U3862,2026-07-12,PRMH.CA,Buy,Active,2.756,10
O8173,U3862,2026-07-14,ESAC.CA,Buy,Completed,0.154,1000
O8174,U3862,2026-07-09,PRMH.CA,Buy,Active,2.66,100
O8175,U3862,2026-07-12,ESAC.CA,Buy,Canceled,0.152,40
O8176,U3863,2026-04-30,PRMH.CA,Buy,Completed,2.709,500
O8177,U3863,2026-05-12,ARAB.CA,Buy,Canceled,0.238,40
O8178,U3865,2026-06-14,FWRY.CA,Buy,Completed,19.54,20
O8179,U3868,2026-06-25,PRMH.CA,Buy,Completed,2.72,40
O8180,U3868,2026-06-15,ARAB.CA,Buy,Active,0.239,20
O8181,U3868,2026-06-24,ESAC.CA,Buy,Completed,0.145,40
O8182,U3869,2026-07-15,FWRY.CA,Buy,Completed,18.972,10
O8183,U3869,2026-07-09,ESAC.CA,Buy,Completed,0.152,10
O8184,U3869,2026-06-15,PRMH.CA,Buy,Completed,2.711,10
O8185,U3869,2026-07-05,PRMH.CA,Buy,Completed,2.691,100
O8186,U3869,2026-07-13,ARAB.CA,Buy,Completed,0.251,50
O8187,U3869,2026-07-14,ARAB.CA,Buy,Active,0.243,40
O8188,U3877,2026-07-12,ARAB.CA,Buy,Completed,0.247,50
O8189,U3881,2026-07-02,AMOC.CA,Buy,Canceled,7.974,100
O8190,U3881,2026-07-07,ARAB.CA,Buy,Canceled,0.243,200
O8191,U3881,2026-07-08,FWRY.CA,Buy,Active,18.829,20
O8192,U3882,2026-06-21,PHDC.CA,Buy,Completed,14.996,500
O8193,U3882,2026-07-15,ARAB.CA,Buy,Completed,0.25,10
O8194,U3882,2026-07-01,PHDC.CA,Buy,Active,14.666,200
O8195,U3884,2026-05-05,PHDC.CA,Buy,Active,14.421,40
O8196,U3884,2026-05-20,PHDC.CA,Buy,Completed,15.262,100
O8197,U3884,2026-05-07,PRMH.CA,Buy,Completed,2.777,10
O8198,U3884,2026-07-15,PRMH.CA,Buy,Completed,2.751,500
O8199,U3885,2026-06-07,PHDC.CA,Buy,Completed,14.956,50
O8200,U3885,2026-05-26,FWRY.CA,Buy,Canceled,19.116,40
O8201,U3885,2026-04-27,ARAB.CA,Buy,Completed,0.243,10
O8202,U3885,2026-07-13,FWRY.CA,Buy,Active,19.9,100
O8203,U3885,2026-05-06,ESAC.CA,Buy,Completed,0.15,100
O8204,U3885,2026-06-25,ARAB.CA,Buy,Completed,0.24,50
O8205,U3885,2026-06-15,PHDC.CA,Sell,Completed,14.453,20
O8206,U3887,2026-06-25,AMOC.CA,Buy,Completed,8.307,500
O8207,U3889,2026-06-28,PHDC.CA,Buy,Completed,15.342,10
O8208,U3889,2026-06-29,FWRY.CA,Buy,Canceled,19.751,10
O8209,U3892,2026-07-14,ESAC.CA,Buy,Canceled,0.148,20
O8210,U3892,2026-07-13,PRMH.CA,Buy,Completed,2.668,200
O8211,U3894,2026-05-31,ESAC.CA,Buy,Completed,0.149,50
O8212,U3894,2026-04-22,FWRY.CA,Buy,Completed,19.301,500
O8213,U3894,2026-05-17,AMOC.CA,Buy,Active,8.066,600
O8214,U3894,2026-06-14,PHDC.CA,Buy,Canceled,14.694,400
O8215,U3894,2026-06-30,ESAC.CA,Buy,Completed,0.154,1000
O8216,U3895,2026-07-09,ARAB.CA,Buy,Completed,0.25,50
O8217,U3896,2026-07-12,PHDC.CA,Buy,Completed,14.43,500
O8218,U3896,2026-06-08,PRMH.CA,Buy,Active,2.792,100
O8219,U3896,2026-06-21,PRMH.CA,Buy,Completed,2.739,50
O8220,U3903,2026-07-13,ESAC.CA,Buy,Completed,0.15,20
O8221,U3905,2026-07-02,ARAB.CA,Buy,Completed,0.243,10
O8222,U3905,2026-07-15,PRMH.CA,Buy,Completed,2.796,50
O8223,U3905,2026-07-01,PHDC.CA,Buy,Canceled,15.3,100
O8224,U3905,2026-07-13,AMOC.CA,Buy,Active,8.264,500
O8225,U3914,2026-06-16,AMOC.CA,Buy,Completed,8.227,500
O8226,U3914,2026-07-14,ARAB.CA,Buy,Completed,0.242,500
O8227,U3914,2026-05-28,ARAB.CA,Buy,Canceled,0.251,10
O8228,U3914,2026-06-29,ARAB.CA,Sell,Canceled,0.246,10
O8229,U3915,2026-07-14,PHDC.CA,Buy,Completed,14.396,500
O8230,U3915,2026-07-05,FWRY.CA,Buy,Active,19.954,100
O8231,U3917,2026-06-15,ESAC.CA,Buy,Canceled,0.155,10
O8232,U3917,2026-06-15,FWRY.CA,Buy,Canceled,19.071,20
O8233,U3917,2026-06-23,FWRY.CA,Buy,Completed,19.779,40
O8234,U3927,2026-07-13,FWRY.CA,Buy,Completed,19.166,50
O8235,U3927,2026-06-22,ESAC.CA,Buy,Active,0.155,50
O8236,U3928,2026-07-09,ARAB.CA,Buy,Completed,0.251,10
O8237,U3928,2026-07-15,FWRY.CA,Buy,Completed,19.551,10
O8238,U3928,2026-07-15,PRMH.CA,Buy,Completed,2.836,20
O8239,U3928,2026-07-15,PRMH.CA,Buy,Canceled,2.812,200
O8240,U3930,2026-06-22,ESAC.CA,Buy,Active,0.149,500
O8241,U3930,2026-06-10,PHDC.CA,Buy,Active,14.358,300
O8242,U3930,2026-06-16,ARAB.CA,Buy,Completed,0.248,300
O8243,U3930,2026-06-14,FWRY.CA,Buy,Active,19.053,20
O8244,U3930,2026-07-02,ARAB.CA,Buy,Completed,0.253,10
O8245,U3931,2026-07-05,FWRY.CA,Buy,Canceled,19.35,40
O8246,U3931,2026-06-23,PRMH.CA,Buy,Completed,2.749,200
O8247,U3931,2026-06-15,PRMH.CA,Sell,Completed,2.766,10
O8248,U3935,2026-07-05,AMOC.CA,Buy,Completed,7.841,100
O8249,U3935,2026-05-26,FWRY.CA,Buy,Completed,18.694,40
O8250,U3936,2026-06-22,ESAC.CA,Buy,Active,0.145,50
O8251,U3937,2026-05-26,ARAB.CA,Buy,Completed,0.249,40
O8252,U3938,2026-07-05,PHDC.CA,Buy,Active,15.165,200
O8253,U3938,2026-05-11,FWRY.CA,Buy,Completed,18.679,100
O8254,U3938,2026-06-21,ESAC.CA,Buy,Completed,0.151,500
O8255,U3938,2026-06-23,PRMH.CA,Buy,Active,2.755,200
O8256,U3944,2026-06-17,FWRY.CA,Buy,Completed,18.768,500
O8257,U3944,2026-06-08,FWRY.CA,Sell,Completed,19.142,500
O8258,U3944,2026-06-11,ARAB.CA,Buy,Completed,0.251,200
O8259,U3946,2026-07-05,AMOC.CA,Buy,Completed,7.972,1500
O8260,U3946,2026-07-14,ARAB.CA,Buy,Completed,0.251,20
O8261,U3946,2026-07-06,ARAB.CA,Buy,Completed,0.253,60
O8262,U3946,2026-07-15,FWRY.CA,Buy,Active,18.668,1000
O8263,U3946,2026-07-13,PHDC.CA,Buy,Completed,15.282,50
O8264,U3956,2026-05-18,PHDC.CA,Buy,Active,14.988,30
O8265,U3956,2026-06-08,AMOC.CA,Buy,Active,7.783,20
O8266,U3956,2026-06-08,ARAB.CA,Buy,Completed,0.25,300
O8267,U3956,2026-06-18,PRMH.CA,Buy,Completed,2.66,20
O8268,U3968,2026-06-22,ARAB.CA,Buy,Completed,0.248,200
O8269,U3968,2026-07-15,PRMH.CA,Buy,Completed,2.684,10
O8270,U3969,2026-07-15,ESAC.CA,Buy,Canceled,0.148,10
O8271,U3969,2026-07-14,PHDC.CA,Buy,Completed,15.29,50
O8272,U3970,2026-05-13,FWRY.CA,Buy,Completed,18.722,20
O8273,U3970,2026-05-24,PHDC.CA,Buy,Canceled,15.359,200
O8274,U3971,2026-06-22,AMOC.CA,Buy,Active,7.885,100
O8275,U3971,2026-06-21,AMOC.CA,Buy,Completed,7.999,200
O8276,U3971,2026-05-28,AMOC.CA,Sell,Completed,8.275,100
O8277,U3971,2026-06-30,ESAC.CA,Buy,Completed,0.154,10
O8278,U3971,2026-05-27,ARAB.CA,Buy,Active,0.245,200
O8279,U3971,2026-06-18,ARAB.CA,Buy,Active,0.25,2500
O8280,U3971,2026-06-07,FWRY.CA,Buy,Active,18.763,20
O8281,U3971,2026-05-11,AMOC.CA,Buy,Completed,8.099,1000
O8282,U3971,2026-07-02,ARAB.CA,Buy,Canceled,0.251,50
O8283,U3977,2026-06-09,FWRY.CA,Buy,Completed,18.727,40
O8284,U3978,2026-06-25,PHDC.CA,Buy,Active,14.664,40
O8285,U3978,2026-06-14,PRMH.CA,Buy,Active,2.662,50
O8286,U3983,2026-06-03,ARAB.CA,Buy,Canceled,0.252,100
O8287,U3983,2026-04-28,PRMH.CA,Buy,Active,2.828,200
O8288,U3983,2026-05-06,ESAC.CA,Buy,Completed,0.146,200
O8289,U3986,2026-07-13,ESAC.CA,Buy,Completed,0.154,20
O8290,U3986,2026-07-06,PRMH.CA,Buy,Completed,2.779,100
O8291,U3986,2026-07-07,ESAC.CA,Sell,Active,0.146,500
O8292,U3986,2026-07-09,PRMH.CA,Buy,Completed,2.73,200
O8293,U3987,2026-07-15,PHDC.CA,Buy,Completed,15.313,100
O8294,U3987,2026-07-13,PHDC.CA,Buy,Active,14.87,40
O8295,U3987,2026-07-15,ARAB.CA,Buy,Active,0.239,20
O8296,U3989,2026-07-14,FWRY.CA,Buy,Completed,19.639,100
O8297,U3989,2026-07-09,FWRY.CA,Buy,Active,19.415,200
O8298,U3989,2026-07-05,PHDC.CA,Buy,Completed,14.96,20
O8299,U3989,2026-07-01,ARAB.CA,Buy,Canceled,0.248,20
O8300,U3993,2026-06-02,FWRY.CA,Buy,Active,19.595,200
O8301,U3993,2026-07-14,PRMH.CA,Buy,Active,2.784,40
O8302,U3993,2026-05-05,FWRY.CA,Buy,Completed,19.378,40
O8303,U3993,2026-05-11,PRMH.CA,Buy,Completed,2.715,50
O8304,U3998,2026-07-01,FWRY.CA,Buy,Active,19.02,120
O8305,U3998,2026-06-08,PHDC.CA,Buy,Completed,14.421,10
O8306,U3998,2026-06-25,PHDC.CA,Sell,Completed,15.099,20
O8307,U3998,2026-06-22,AMOC.CA,Buy,Completed,8.053,40
O8308,U3998,2026-06-29,FWRY.CA,Buy,Canceled,18.862,20
O8309,U3998,2026-06-30,ESAC.CA,Buy,Completed,0.154,500
O8310,U3998,2026-06-21,PRMH.CA,Buy,Canceled,2.646,100
O8311,U4000,2026-05-31,AMOC.CA,Buy,Completed,7.907,500
O8312,U4000,2026-05-31,ESAC.CA,Buy,Completed,0.155,100
O8313,U4001,2026-07-14,ESAC.CA,Buy,Active,0.149,200
O8314,U4001,2026-07-05,AMOC.CA,Buy,Completed,7.897,10
O8315,U4004,2026-06-29,ARAB.CA,Buy,Completed,0.252,20
O8316,U4004,2026-07-07,PRMH.CA,Buy,Canceled,2.649,40
O8317,U4004,2026-06-08,PRMH.CA,Buy,Canceled,2.741,40
O8318,U4004,2026-06-18,ESAC.CA,Buy,Active,0.148,200
O8319,U4009,2026-07-13,ARAB.CA,Buy,Completed,0.239,20
O8320,U4009,2026-07-15,ESAC.CA,Buy,Completed,0.147,200
O8321,U4009,2026-07-13,ESAC.CA,Buy,Canceled,0.147,100
O8322,U4009,2026-07-12,PRMH.CA,Buy,Completed,2.739,50
O8323,U4011,2026-05-19,PHDC.CA,Buy,Completed,14.422,50
O8324,U4021,2026-07-02,FWRY.CA,Buy,Active,19.363,100
O8325,U4021,2026-07-13,ESAC.CA,Buy,Completed,0.151,10
O8326,U4028,2026-06-15,ARAB.CA,Buy,Canceled,0.249,50
O8327,U4028,2026-07-02,PHDC.CA,Buy,Completed,14.721,50
O8328,U4028,2026-06-21,PRMH.CA,Buy,Canceled,2.701,100
O8329,U4028,2026-06-18,ARAB.CA,Buy,Completed,0.238,100
O8330,U4028,2026-07-01,PRMH.CA,Buy,Active,2.78,100
O8331,U4028,2026-06-23,AMOC.CA,Buy,Completed,8.264,10
O8332,U4028,2026-06-17,AMOC.CA,Buy,Active,7.996,50
O8333,U4030,2026-06-29,FWRY.CA,Buy,Completed,18.795,100
O8334,U4030,2026-06-14,PHDC.CA,Buy,Active,14.726,500
O8335,U4030,2026-06-21,ARAB.CA,Buy,Completed,0.253,200
O8336,U4030,2026-06-11,AMOC.CA,Buy,Completed,8.132,200
O8337,U4030,2026-06-09,AMOC.CA,Sell,Active,8.212,500
O8338,U4036,2026-06-29,ESAC.CA,Buy,Active,0.148,500
O8339,U4039,2026-06-30,ESAC.CA,Buy,Active,0.15,50
O8340,U4039,2026-06-08,ESAC.CA,Buy,Active,0.152,200
O8341,U4040,2026-07-06,ARAB.CA,Buy,Completed,0.251,50
O8342,U4040,2026-06-28,PHDC.CA,Buy,Completed,15.01,20
O8343,U4040,2026-07-05,FWRY.CA,Buy,Completed,18.686,50
O8344,U4040,2026-07-05,FWRY.CA,Buy,Completed,19.878,40
O8345,U4043,2026-06-09,FWRY.CA,Buy,Canceled,18.958,50
O8346,U4043,2026-07-05,PRMH.CA,Buy,Completed,2.739,40
O8347,U4044,2026-07-13,FWRY.CA,Buy,Active,19.379,50
O8348,U4045,2026-06-02,PRMH.CA,Buy,Completed,2.671,10
O8349,U4045,2026-06-28,ESAC.CA,Buy,Completed,0.151,10
O8350,U4045,2026-05-27,PRMH.CA,Sell,Completed,2.768,10
O8351,U4050,2026-06-07,FWRY.CA,Buy,Completed,19.056,40
O8352,U4050,2026-07-14,ARAB.CA,Buy,Completed,0.252,500
O8353,U4054,2026-06-24,ESAC.CA,Buy,Completed,0.152,50
O8354,U4068,2026-07-05,PRMH.CA,Buy,Completed,2.669,100
O8355,U4068,2026-06-17,PHDC.CA,Buy,Completed,15.296,20
O8356,U4068,2026-07-13,FWRY.CA,Buy,Active,18.937,50
O8357,U4068,2026-06-09,AMOC.CA,Buy,Completed,8.24,10
O8358,U4076,2026-07-14,PRMH.CA,Buy,Completed,2.747,40
O8359,U4076,2026-07-14,AMOC.CA,Buy,Completed,8.088,50
O8360,U4079,2026-07-15,ESAC.CA,Buy,Completed,0.148,10
O8361,U4080,2026-07-12,AMOC.CA,Buy,Completed,8.108,10
O8362,U4080,2026-06-08,ESAC.CA,Buy,Completed,0.146,80
O8363,U4080,2026-05-24,AMOC.CA,Buy,Completed,8.001,100
O8364,U4080,2026-06-16,PHDC.CA,Buy,Completed,14.619,30
O8365,U4080,2026-06-24,PRMH.CA,Buy,Active,2.67,40
O8366,U4080,2026-06-25,ARAB.CA,Buy,Completed,0.242,50
O8367,U4080,2026-06-21,FWRY.CA,Buy,Active,19.062,20
O8368,U4080,2026-06-29,FWRY.CA,Buy,Completed,19.839,150
O8369,U4080,2026-06-16,PRMH.CA,Buy,Completed,2.749,30
O8370,U4083,2026-06-25,AMOC.CA,Buy,Completed,7.831,200
O8371,U4083,2026-05-25,FWRY.CA,Buy,Completed,19.165,60
O8372,U4083,2026-06-24,AMOC.CA,Buy,Completed,8.157,250
O8373,U4083,2026-05-05,ESAC.CA,Buy,Completed,0.147,60
O8374,U4083,2026-06-07,AMOC.CA,Buy,Canceled,7.819,500
O8375,U4083,2026-05-03,PHDC.CA,Buy,Active,14.725,1000
O8376,U4083,2026-06-25,FWRY.CA,Buy,Completed,18.775,20
O8377,U4083,2026-06-29,FWRY.CA,Buy,Completed,18.955,60
O8378,U4084,2026-06-28,PHDC.CA,Buy,Canceled,14.89,20
O8379,U4085,2026-07-01,PRMH.CA,Buy,Active,2.717,40
O8380,U4086,2026-07-02,ARAB.CA,Buy,Completed,0.254,100
O8381,U4089,2026-06-28,ESAC.CA,Buy,Canceled,0.155,20
O8382,U4089,2026-07-06,AMOC.CA,Buy,Canceled,8.178,200
O8383,U4097,2026-07-08,PRMH.CA,Buy,Active,2.647,500
O8384,U4097,2026-07-08,PHDC.CA,Buy,Active,14.815,100
O8385,U4097,2026-07-08,PHDC.CA,Buy,Completed,14.541,50
O8386,U4097,2026-07-15,ARAB.CA,Buy,Completed,0.246,200
O8387,U4100,2026-07-05,PRMH.CA,Buy,Active,2.764,20
O8388,U4100,2026-07-12,FWRY.CA,Buy,Canceled,19.451,500
O8389,U4103,2026-07-12,PRMH.CA,Buy,Completed,2.785,40
O8390,U4103,2026-07-15,FWRY.CA,Buy,Active,19.512,100
O8391,U4103,2026-07-13,FWRY.CA,Buy,Completed,19.749,500
O8392,U4104,2026-05-19,ESAC.CA,Buy,Completed,0.155,150
O8393,U4104,2026-05-19,PHDC.CA,Buy,Completed,14.579,40
O8394,U4104,2026-06-01,AMOC.CA,Buy,Completed,8.319,500
O8395,U4104,2026-07-01,AMOC.CA,Buy,Completed,7.962,60
O8396,U4104,2026-06-11,PHDC.CA,Sell,Canceled,14.379,30
O8397,U4104,2026-06-15,ARAB.CA,Buy,Active,0.241,100
O8398,U4104,2026-06-17,PRMH.CA,Buy,Completed,2.82,20
O8399,U4104,2026-06-16,ESAC.CA,Buy,Completed,0.154,200
O8400,U4104,2026-05-14,PRMH.CA,Buy,Active,2.67,50
O8401,U4104,2026-06-14,ESAC.CA,Buy,Canceled,0.15,50
O8402,U4109,2026-06-18,AMOC.CA,Buy,Active,8.108,40
O8403,U4111,2026-06-07,ARAB.CA,Buy,Completed,0.253,50
O8404,U4111,2026-07-06,PHDC.CA,Buy,Canceled,15.27,40
O8405,U4111,2026-07-14,ESAC.CA,Buy,Completed,0.155,40
O8406,U4113,2026-07-12,PRMH.CA,Buy,Completed,2.659,10
O8407,U4113,2026-07-08,PRMH.CA,Buy,Completed,2.761,50
O8408,U4118,2026-07-13,FWRY.CA,Buy,Active,18.95,500
O8409,U4118,2026-07-09,ESAC.CA,Buy,Completed,0.148,10
O8410,U4120,2026-06-29,FWRY.CA,Buy,Completed,19.83,1000
O8411,U4120,2026-04-27,PRMH.CA,Buy,Completed,2.683,1000
O8412,U4120,2026-05-13,AMOC.CA,Buy,Completed,8.119,300
O8413,U4124,2026-07-15,PRMH.CA,Buy,Completed,2.798,20
O8414,U4124,2026-07-14,AMOC.CA,Buy,Completed,7.846,50
O8415,U4125,2026-07-08,FWRY.CA,Buy,Canceled,19.721,50
O8416,U4125,2026-07-13,ARAB.CA,Buy,Completed,0.242,10
O8417,U4125,2026-07-14,ARAB.CA,Sell,Active,0.25,20
O8418,U4125,2026-07-08,ARAB.CA,Buy,Active,0.24,500
O8419,U4125,2026-07-08,PHDC.CA,Buy,Completed,15.13,20
O8420,U4125,2026-07-12,PHDC.CA,Sell,Completed,14.877,100
O8421,U4125,2026-07-09,FWRY.CA,Buy,Completed,19.246,1500
O8422,U4125,2026-07-14,ARAB.CA,Buy,Completed,0.241,20
O8423,U4125,2026-06-28,PHDC.CA,Buy,Active,14.612,50
O8424,U4131,2026-07-08,ESAC.CA,Buy,Active,0.154,40
O8425,U4131,2026-07-08,ARAB.CA,Buy,Completed,0.252,500
O8426,U4131,2026-07-14,PRMH.CA,Buy,Completed,2.701,200
O8427,U4131,2026-07-01,AMOC.CA,Buy,Completed,7.776,20
O8428,U4150,2026-07-14,ARAB.CA,Buy,Completed,0.251,200
O8429,U4150,2026-06-09,PHDC.CA,Buy,Active,14.864,50
O8430,U4150,2026-07-09,ESAC.CA,Buy,Completed,0.153,40
O8431,U4150,2026-07-12,ESAC.CA,Sell,Completed,0.154,500
O8432,U4150,2026-06-02,ESAC.CA,Buy,Completed,0.153,40
O8433,U4153,2026-07-01,PRMH.CA,Buy,Active,2.736,100
O8434,U4153,2026-07-14,PHDC.CA,Buy,Completed,14.48,50
O8435,U4153,2026-06-10,PRMH.CA,Buy,Completed,2.688,500
O8436,U4153,2026-06-22,PRMH.CA,Buy,Completed,2.708,200
O8437,U4153,2026-07-09,ESAC.CA,Buy,Canceled,0.155,200
O8438,U4156,2026-07-05,PRMH.CA,Buy,Completed,2.784,50
O8439,U4156,2026-07-01,PHDC.CA,Buy,Active,15.358,10
O8440,U4157,2026-07-08,AMOC.CA,Buy,Completed,7.925,200
O8441,U4159,2026-05-12,ARAB.CA,Buy,Completed,0.253,40
O8442,U4159,2026-06-18,PRMH.CA,Buy,Active,2.817,40
O8443,U4159,2026-07-14,ESAC.CA,Buy,Completed,0.147,40
O8444,U4159,2026-06-08,ESAC.CA,Buy,Completed,0.152,1500
O8445,U4159,2026-07-05,ESAC.CA,Sell,Active,0.155,2500
O8446,U4159,2026-06-21,PRMH.CA,Buy,Canceled,2.758,40
O8447,U4159,2026-06-10,ESAC.CA,Buy,Active,0.145,150
O8448,U4159,2026-06-18,PRMH.CA,Buy,Completed,2.742,100
O8449,U4159,2026-06-18,ARAB.CA,Buy,Active,0.246,60
O8450,U4161,2026-05-14,AMOC.CA,Buy,Active,7.808,200
O8451,U4163,2026-06-10,ARAB.CA,Buy,Completed,0.243,50
O8452,U4163,2026-07-02,AMOC.CA,Buy,Canceled,8.079,20
O8453,U4163,2026-06-30,ESAC.CA,Buy,Completed,0.149,20
O8454,U4163,2026-05-21,PRMH.CA,Buy,Completed,2.735,40
O8455,U4163,2026-05-12,PHDC.CA,Buy,Completed,14.445,20
O8456,U4163,2026-06-30,ARAB.CA,Buy,Completed,0.24,10
O8457,U4165,2026-07-15,AMOC.CA,Buy,Completed,8.276,500
O8458,U4165,2026-07-15,PHDC.CA,Buy,Completed,14.944,200
O8459,U4170,2026-07-01,ARAB.CA,Buy,Active,0.239,40
O8460,U4170,2026-07-14,AMOC.CA,Buy,Completed,8.213,10
O8461,U4171,2026-06-17,ARAB.CA,Buy,Completed,0.249,200
O8462,U4171,2026-07-07,ESAC.CA,Buy,Completed,0.154,50
O8463,U4173,2026-05-31,ESAC.CA,Buy,Completed,0.154,40
O8464,U4173,2026-07-12,ARAB.CA,Buy,Completed,0.242,10
O8465,U4177,2026-06-18,ESAC.CA,Buy,Completed,0.153,40
O8466,U4177,2026-06-25,PHDC.CA,Buy,Completed,14.597,10
O8467,U4179,2026-07-12,PRMH.CA,Buy,Completed,2.683,10
O8468,U4183,2026-07-08,PHDC.CA,Buy,Canceled,15.138,50
O8469,U4183,2026-06-15,AMOC.CA,Buy,Completed,7.965,40
O8470,U4185,2026-05-11,FWRY.CA,Buy,Completed,19.652,200
O8471,U4185,2026-06-07,PRMH.CA,Buy,Canceled,2.758,40
O8472,U4185,2026-05-28,AMOC.CA,Buy,Active,7.828,100
O8473,U4185,2026-07-07,PHDC.CA,Buy,Active,15.054,40
O8474,U4185,2026-05-26,ARAB.CA,Buy,Completed,0.253,100
O8475,U4185,2026-07-13,ESAC.CA,Buy,Active,0.152,100
O8476,U4190,2026-07-14,ESAC.CA,Buy,Completed,0.15,500
O8477,U4192,2026-06-07,AMOC.CA,Buy,Canceled,8.255,20
O8478,U4192,2026-07-15,AMOC.CA,Buy,Completed,8.014,40
O8479,U4192,2026-07-06,AMOC.CA,Sell,Active,8.154,500
O8480,U4192,2026-06-30,PHDC.CA,Buy,Completed,14.669,200
O8481,U4192,2026-06-04,ARAB.CA,Buy,Completed,0.241,50
O8482,U4194,2026-05-17,ESAC.CA,Buy,Canceled,0.148,10
O8483,U4194,2026-06-10,FWRY.CA,Buy,Canceled,18.855,10
O8484,U4194,2026-06-01,PHDC.CA,Buy,Completed,14.635,10
O8485,U4196,2026-05-24,AMOC.CA,Buy,Active,7.994,500
O8486,U4197,2026-07-14,ARAB.CA,Buy,Active,0.239,40
O8487,U4197,2026-07-13,FWRY.CA,Buy,Completed,19.501,20
O8488,U4197,2026-07-15,AMOC.CA,Buy,Completed,7.975,40
O8489,U4197,2026-07-07,ESAC.CA,Buy,Completed,0.154,40
O8490,U4198,2026-05-31,PHDC.CA,Buy,Active,15.213,20
O8491,U4201,2026-07-12,PHDC.CA,Buy,Canceled,15.219,10
O8492,U4201,2026-07-14,PRMH.CA,Buy,Completed,2.703,200
O8493,U4201,2026-07-15,PRMH.CA,Sell,Completed,2.667,500
O8494,U4206,2026-07-07,FWRY.CA,Buy,Completed,18.981,40
O8495,U4206,2026-07-14,FWRY.CA,Buy,Completed,19.666,20
O8496,U4206,2026-06-22,ESAC.CA,Buy,Canceled,0.149,50
O8497,U4207,2026-07-12,PRMH.CA,Buy,Completed,2.811,100
O8498,U4209,2026-07-01,PHDC.CA,Buy,Canceled,15.064,50
O8499,U4209,2026-07-06,PRMH.CA,Buy,Completed,2.781,200
O8500,U4209,2026-06-04,AMOC.CA,Buy,Completed,7.893,200
O8501,U4211,2026-07-14,ARAB.CA,Buy,Completed,0.248,40
O8502,U4211,2026-07-14,PHDC.CA,Buy,Active,14.671,40
O8503,U4222,2026-06-24,FWRY.CA,Buy,Completed,19.035,40
O8504,U4222,2026-07-07,PHDC.CA,Buy,Completed,14.703,50
O8505,U4222,2026-07-13,PRMH.CA,Buy,Active,2.682,10
O8506,U4222,2026-07-06,ESAC.CA,Buy,Completed,0.148,50
O8507,U4227,2026-05-26,ESAC.CA,Buy,Completed,0.153,200
O8508,U4227,2026-07-14,AMOC.CA,Buy,Completed,7.865,40
O8509,U4227,2026-06-29,FWRY.CA,Buy,Active,19.551,40
O8510,U4229,2026-05-26,PRMH.CA,Buy,Completed,2.778,10
O8511,U4229,2026-06-18,PHDC.CA,Buy,Completed,14.343,500
O8512,U4229,2026-07-13,ARAB.CA,Buy,Completed,0.25,50
O8513,U4229,2026-06-04,AMOC.CA,Buy,Completed,8.111,10
O8514,U4229,2026-07-15,PHDC.CA,Buy,Completed,15.331,20
O8515,U4229,2026-06-15,PRMH.CA,Sell,Canceled,2.794,100
O8516,U4229,2026-06-03,PHDC.CA,Buy,Canceled,15.05,100
O8517,U4232,2026-06-30,FWRY.CA,Buy,Canceled,19.625,10
O8518,U4232,2026-06-23,FWRY.CA,Buy,Completed,18.968,20
O8519,U4232,2026-06-29,AMOC.CA,Buy,Completed,7.979,10
O8520,U4232,2026-07-07,ESAC.CA,Buy,Completed,0.155,40
O8521,U4232,2026-07-13,ARAB.CA,Buy,Completed,0.239,20
O8522,U4235,2026-05-19,FWRY.CA,Buy,Canceled,19.628,200
O8523,U4235,2026-06-02,AMOC.CA,Buy,Canceled,8.31,40
O8524,U4235,2026-06-11,AMOC.CA,Buy,Completed,8.288,500
O8525,U4235,2026-07-08,AMOC.CA,Buy,Completed,8.233,40
O8526,U4238,2026-07-08,AMOC.CA,Buy,Canceled,8.207,100
O8527,U4238,2026-06-22,FWRY.CA,Buy,Completed,19.298,100
