user_id,client_segment,country,risk_profile,registration_date
U4153,Affluent,Egypt,Moderate,2026-05-29
U4154,Mass,Egypt,Conservative,2026-07-05
U4155,Affluent,UAE,Moderate,2026-04-30
U4156,Affluent,Egypt,Conservative,2026-06-20
U4157,Mass,Egypt,Conservative,2026-06-10
U4158,High Net Worth,Saudi Arabia,Moderate,2026-04-11
U4159,High Net Worth,Egypt,Moderate,2026-05-02
U4160,Mass,UAE,Conservative,2026-06-23
U4161,Affluent,Egypt,Moderate,2026-04-23
U4162,Mass,Egypt,Moderate,2026-04-12
U4163,Affluent,UAE,Aggressive,2026-04-17
U4164,Mass,Egypt,Conservative,2026-06-14
U4165,Affluent,Egypt,Conservative,2026-07-10
U4166,Mass,UAE,Conservative,2026-06-01
U4167,Mass,Egypt,Conservative,2026-06-09
U4168,Mass,Egypt,Moderate,2026-04-02
U4169,Mass,Saudi Arabia,Conservative,2026-05-27
U4170,Affluent,Egypt,Aggressive,2026-06-18
U4171,Affluent,Bahrain,Moderate,2026-05-23
U4172,Mass,Egypt,Conservative,2026-06-04
U4173,Mass,Egypt,Moderate,2026-05-04
U4174,Affluent,Egypt,Moderate,2026-06-11
U4175,Mass,Egypt,Conservative,2026-07-06
U4176,High Net Worth,Egypt,Moderate,2026-06-05
U4177,Mass,Egypt,Conservative,2026-05-26
U4178,Affluent,Egypt,Aggressive,2026-05-14
U4179,Affluent,Egypt,Conservative,2026-07-09
U4180,Mass,Egypt,Moderate,2026-05-10
U4181,Mass,Egypt,Conservative,2026-05-09
U4182,High Net Worth,Egypt,Moderate,2026-05-12
U4183,Mass,UAE,Aggressive,2026-04-21
U4184,Mass,Egypt,Aggressive,2026-05-31
U4185,Affluent,UAE,Aggressive,2026-05-05
U4186,Mass,Egypt,Aggressive,2026-05-09
U4187,Mass,Egypt,Moderate,2026-07-05
U4188,Mass,Egypt,Moderate,2026-07-07
U4189,Mass,UAE,Moderate,2026-05-23
U4190,Mass,UAE,Aggressive,2026-07-08
U4191,Mass,UAE,Conservative,2026-06-24
U4192,Affluent,Egypt,Moderate,2026-05-12
U4193,Mass,Egypt,Moderate,2026-07-04
U4194,Mass,Egypt,Moderate,2026-05-06
U4195,Mass,Egypt,Moderate,2026-06-01
U4196,High Net Worth,Egypt,Aggressive,2026-04-06
U4197,Affluent,Egypt,Aggressive,2026-06-30
U4198,Mass,Egypt,Moderate,2026-05-19
U4199,Mass,Egypt,Moderate,2026-06-08
U4200,Mass,Kuwait,Conservative,2026-04-18
U4201,Affluent,Egypt,Aggressive,2026-07-03
U4202,Mass,Egypt,Conservative,2026-05-09
U4203,Mass,Egypt,Moderate,2026-05-12
U4204,Mass,UAE,Moderate,2026-06-07
U4205,Affluent,Egypt,Conservative,2026-07-08
U4206,Mass,UAE,Moderate,2026-05-11
U4207,High Net Worth,Egypt,Aggressive,2026-07-05
U4208,Affluent,Egypt,Moderate,2026-05-29
U4209,Mass,Egypt,Aggressive,2026-05-04
U4210,Mass,UAE,Conservative,2026-04-16
U4211,Affluent,Egypt,Aggressive,2026-07-12
U4212,Mass,Egypt,Aggressive,2026-06-05
U4213,Mass,Egypt,Aggressive,2026-06-04
U4214,Affluent,Egypt,Moderate,2026-05-07
U4215,Mass,Egypt,Moderate,2026-06-12
U4216,Mass,Egypt,Conservative,2026-04-21
U4217,Affluent,Saudi Arabia,Conservative,2026-05-30
U4218,Mass,Bahrain,Aggressive,2026-07-08
U4219,Affluent,UAE,Moderate,2026-07-04
U4220,Mass,Egypt,Conservative,2026-06-13
U4221,Mass,Egypt,Moderate,2026-05-26
U4222,Affluent,Egypt,Moderate,2026-06-19
U4223,Affluent,Egypt,Conservative,2026-05-25
U4224,Mass,Saudi Arabia,Moderate,2026-07-08
U4225,Mass,Egypt,Moderate,2026-07-08
U4226,Affluent,Kuwait,Aggressive,2026-07-01
U4227,Affluent,Egypt,Aggressive,2026-04-27
U4228,Mass,Egypt,Moderate,2026-04-06
U4229,Affluent,Egypt,Aggressive,2026-05-12
U4230,Affluent,Kuwait,Moderate,2026-04-26
U4231,Mass,Egypt,Moderate,2026-04-28
U4232,Affluent,Egypt,Aggressive,2026-05-27
U4233,Mass,Qatar,Conservative,2026-07-05
U4234,Affluent,Egypt,Conservative,2026-05-27
U4235,Mass,Egypt,Moderate,2026-04-16
U4236,Mass,Egypt,Aggressive,2026-07-02
U4237,Mass,Egypt,Conservative,2026-06-02
U4238,Affluent,Egypt,Aggressive,2026-05-24
U4239,Mass,Bahrain,Aggressive,2026-05-17
U4240,Mass,Egypt,Aggressive,2026-04-03
U4241,Mass,UAE,Moderate,2026-04-13
U4242,Mass,Qatar,Aggressive,2026-05-26
U4243,High Net Worth,Egypt,Conservative,2026-06-29
U4244,Mass,Egypt,Moderate,2026-05-31
U4245,Mass,Qatar,Moderate,2026-05-12
U4246,Mass,Saudi Arabia,Conservative,2026-04-02
U4247,Mass,Egypt,Moderate,2026-07-07
U4248,Mass,Egypt,Conservative,2026-07-04
U4249,Affluent,Egypt,Moderate,2026-04-21
U4250,Mass,Egypt,Moderate,2026-04-20
U4251,Affluent,UAE,Conservative,2026-04-15
U4252,Affluent,Egypt,Conservative,2026-05-22
U4253,Affluent,Kuwait,Moderate,2026-05-12
U4254,Mass,Egypt,Conservative,2026-05-31
U4255,Mass,Saudi Arabia,Aggressive,2026-04-06
U4256,Mass,UAE,Moderate,2026-04-22
U4257,Mass,Egypt,Aggressive,2026-04-12
U4258,Mass,Egypt,Aggressive,2026-05-30
U4259,High Net Worth,Saudi Arabia,Moderate,2026-04-18
U4260,Affluent,UAE,Conservative,2026-05-31
U4261,Mass,Kuwait,Conservative,2026-06-24
U4262,Mass,Qatar,Moderate,2026-04-13
U4263,Mass,UAE,Aggressive,2026-04-26
U4264,Mass,Egypt,Aggressive,2026-04-19
U4265,Mass,Egypt,Conservative,2026-05-22
U4266,Mass,Egypt,Moderate,2026-05-03
U4267,Mass,Egypt,Moderate,2026-05-30
U4268,Affluent,Egypt,Moderate,2026-05-05
U4269,Affluent,Egypt,Moderate,2026-06-24
U4270,Mass,UAE,Aggressive,2026-07-05
U4271,High Net Worth,Egypt,Conservative,2026-04-26
U4272,High Net Worth,Egypt,Moderate,2026-07-11
U4273,Mass,Egypt,Conservative,2026-06-01
U4274,Mass,Egypt,Moderate,2026-06-13
U4275,Mass,Bahrain,Moderate,2026-05-04
U4276,Mass,Egypt,Moderate,2026-07-08
U4277,Mass,Egypt,Aggressive,2026-04-24
U4278,Mass,UAE,Moderate,2026-06-10
U4279,Mass,Egypt,Aggressive,2026-07-07
U4280,Mass,Egypt,Moderate,2026-06-22
U4281,Mass,Egypt,Conservative,2026-05-29
U4282,Affluent,Egypt,Moderate,2026-04-17
U4283,Affluent,Egypt,Moderate,2026-04-11
U4284,High Net Worth,Qatar,Conservative,2026-06-05
U4285,Mass,Saudi Arabia,Conservative,2026-04-03
U4286,Mass,UAE,Moderate,2026-07-09
U4287,Mass,Saudi Arabia,Moderate,2026-07-12
U4288,Mass,Egypt,Moderate,2026-06-07
U4289,Mass,Egypt,Moderate,2026-06-21
U4290,Affluent,Egypt,Aggressive,2026-07-06
U4291,Affluent,Egypt,Aggressive,2026-05-25
U4292,Affluent,Egypt,Aggressive,2026-05-22
U4293,Mass,Kuwait,Aggressive,2026-05-31
U4294,Mass,Egypt,Aggressive,2026-04-01
U4295,Mass,Egypt,Moderate,2026-04-27
U4296,High Net Worth,Egypt,Aggressive,2026-04-08
U4297,Affluent,Egypt,Moderate,2026-04-21
U4298,Affluent,UAE,Aggressive,2026-05-02
U4299,Mass,Egypt,Moderate,2026-06-15
U4300,Mass,Saudi Arabia,Conservative,2026-05-06
U4301,Mass,Egypt,Moderate,2026-06-14
U4302,High Net Worth,Egypt,Moderate,2026-06-26
U4303,Mass,Egypt,Moderate,2026-06-06
U4304,Mass,Egypt,Moderate,2026-05-31
U4305,Mass,Egypt,Aggressive,2026-06-09
U4306,Affluent,Egypt,Conservative,2026-07-06
U4307,High Net Worth,Egypt,Moderate,2026-04-06
U4308,Mass,Saudi Arabia,Conservative,2026-05-30
U4309,Mass,Egypt,Moderate,2026-07-11
U4310,Mass,Egypt,Moderate,2026-04-12
U4311,High Net Worth,Egypt,Moderate,2026-05-17
U4312,Mass,Saudi Arabia,Moderate,2026-06-29
U4313,High Net Worth,Egypt,Moderate,2026-07-08
U4314,Mass,UAE,Moderate,2026-05-03
U4315,Affluent,Egypt,Moderate,2026-05-03
U4316,High Net Worth,Egypt,Conservative,2026-06-02
U4317,Mass,Egypt,Moderate,2026-06-25
U4318,Mass,Bahrain,Aggressive,2026-06-02
U4319,Mass,Saudi Arabia,Moderate,2026-06-06
U4320,Affluent,Egypt,Conservative,2026-04-14
U4321,Mass,UAE,Aggressive,2026-06-13
U4322,Mass,Qatar,Conservative,2026-06-14
U4323,Affluent,Kuwait,Moderate,2026-05-21
U4324,Affluent,Egypt,Moderate,2026-05-27
U4325,Affluent,Egypt,Moderate,2026-05-22
U4326,Affluent,Egypt,Aggressive,2026-06-25
U4327,High Net Worth,Egypt,Conservative,2026-06-20
U4328,High Net Worth,Egypt,Aggressive,2026-07-12
U4329,Mass,Egypt,Aggressive,2026-05-16
U4330,Affluent,Egypt,Aggressive,2026-05-02
U4331,Mass,UAE,Moderate,2026-06-29
U4332,High Net Worth,Egypt,Aggressive,2026-04-27
U4333,Mass,Saudi Arabia,Moderate,2026-07-04
U4334,Mass,Egypt,Aggressive,2026-06-03
U4335,Affluent,Egypt,Moderate,2026-07-04
U4336,Affluent,Qatar,Moderate,2026-05-10
U4337,Mass,UAE,Moderate,2026-05-11
U4338,Affluent,Egypt,Aggressive,2026-04-26
U4339,Mass,Egypt,Moderate,2026-05-27
U4340,Affluent,UAE,Aggressive,2026-05-12
U4341,Mass,Egypt,Moderate,2026-06-04
U4342,Affluent,Egypt,Aggressive,2026-06-08
U4343,Mass,Egypt,Conservative,2026-04-12
U4344,Mass,Egypt,Aggressive,2026-05-22
U4345,Affluent,Egypt,Moderate,2026-05-16
U4346,Mass,Kuwait,Conservative,2026-07-04
U4347,Affluent,Saudi Arabia,Moderate,2026-06-12
U4348,High Net Worth,Egypt,Conservative,2026-04-06
U4349,Mass,Egypt,Aggressive,2026-04-04
U4350,Mass,Saudi Arabia,Aggressive,2026-05-02
U4351,Affluent,Egypt,Aggressive,2026-04-19
U4352,Mass,Egypt,Conservative,2026-06-18
U4353,Mass,Egypt,Moderate,2026-06-12
U4354,Mass,Egypt,Moderate,2026-05-22
U4355,Affluent,Saudi Arabia,Aggressive,2026-07-05
U4356,Mass,UAE,Moderate,2026-07-12
U4357,Mass,Egypt,Aggressive,2026-05-01
U4358,Mass,Egypt,Aggressive,2026-04-18
U4359,Mass,Saudi Arabia,Moderate,2026-07-11
U4360,Mass,Egypt,Aggressive,2026-07-10
U4361,High Net Worth,Egypt,Moderate,2026-04-14
U4362,Affluent,Egypt,Moderate,2026-07-01
U4363,Affluent,Qatar,Aggressive,2026-04-29
U4364,Mass,Egypt,Conservative,2026-06-19
U4365,Mass,Egypt,Conservative,2026-04-22
U4366,Mass,Egypt,Moderate,2026-05-15
U4367,Mass,Egypt,Conservative,2026-05-16
U4368,Mass,Egypt,Moderate,2026-07-03
U4369,Mass,Egypt,Moderate,2026-07-07
U4370,High Net Worth,Bahrain,Conservative,2026-05-28
U4371,Mass,Egypt,Moderate,2026-04-30
U4372,Mass,Saudi Arabia,Aggressive,2026-04-19
U4373,Affluent,Bahrain,Moderate,2026-04-01
U4374,High Net Worth,Egypt,Aggressive,2026-06-15
U4375,Mass,Qatar,Moderate,2026-06-07
U4376,Mass,Egypt,Conservative,2026-06-16
U4377,Affluent,Bahrain,Aggressive,2026-04-04
U4378,Affluent,Egypt,Conservative,2026-04-12
U4379,Mass,Egypt,Moderate,2026-06-27
U4380,Mass,Egypt,Moderate,2026-04-18
U4381,Affluent,Egypt,Moderate,2026-04-23
U4382,Affluent,Saudi Arabia,Moderate,2026-04-24
U4383,Mass,Egypt,Moderate,2026-06-22
U4384,Affluent,Egypt,Aggressive,2026-06-07
U4385,Mass,Saudi Arabia,Conservative,2026-06-11
U4386,Mass,Egypt,Conservative,2026-06-07
U4387,Mass,Egypt,Moderate,2026-07-12
U4388,High Net Worth,Egypt,Aggressive,2026-04-23
U4389,Mass,Egypt,Conservative,2026-04-28
U4390,High Net Worth,Egypt,Moderate,2026-04-20
U4391,Mass,Egypt,Aggressive,2026-06-30
U4392,Affluent,UAE,Moderate,2026-05-27
U4393,Mass,Egypt,Moderate,2026-07-11
U4394,High Net Worth,UAE,Moderate,2026-05-08
U4395,Mass,Egypt,Moderate,2026-04-22
U4396,High Net Worth,Egypt,Moderate,2026-06-18
U4397,High Net Worth,Kuwait,Aggressive,2026-06-10
U4398,Affluent,UAE,Aggressive,2026-06-25
U4399,Mass,Egypt,Moderate,2026-05-01
U4400,High Net Worth,Egypt,Aggressive,2026-04-06
U4401,Mass,Kuwait,Aggressive,2026-06-24
U4402,Affluent,Saudi Arabia,Conservative,2026-06-06
U4403,Mass,Egypt,Aggressive,2026-06-12
U4404,Mass,Egypt,Moderate,2026-06-09
U4405,Affluent,Egypt,Conservative,2026-07-07
U4406,Mass,Qatar,Moderate,2026-05-26
U4407,Mass,Egypt,Moderate,2026-05-12
U4408,Mass,Egypt,Moderate,2026-07-10
U4409,Affluent,UAE,Moderate,2026-06-07
U4410,Affluent,Egypt,Conservative,2026-06-15
U4411,Affluent,Egypt,Conservative,2026-05-11
U4412,Affluent,Egypt,Conservative,2026-05-09
U4413,Mass,Egypt,Moderate,2026-06-27
U4414,Affluent,UAE,Moderate,2026-04-23
U4415,Mass,Egypt,Conservative,2026-04-28
U4416,Mass,Qatar,Aggressive,2026-07-01
U4417,Mass,Egypt,Moderate,2026-06-13
U4418,Affluent,Egypt,Aggressive,2026-04-27
U4419,High Net Worth,Egypt,Moderate,2026-05-01
U4420,Affluent,Kuwait,Moderate,2026-04-23
U4421,High Net Worth,Saudi Arabia,Moderate,2026-05-22
U4422,Mass,Egypt,Moderate,2026-06-25
U4423,Mass,Kuwait,Moderate,2026-06-30
U4424,Affluent,Egypt,Conservative,2026-06-23
U4425,Affluent,Egypt,Moderate,2026-05-24
U4426,Affluent,Egypt,Aggressive,2026-04-25
U4427,Affluent,Egypt,Moderate,2026-06-20
U4428,Affluent,Egypt,Aggressive,2026-04-17
U4429,Affluent,Egypt,Moderate,2026-04-15
U4430,Mass,UAE,Conservative,2026-06-08
U4431,Mass,Qatar,Moderate,2026-06-27
U4432,Affluent,Egypt,Moderate,2026-05-07
U4433,Mass,Egypt,Conservative,2026-04-16
U4434,Mass,Saudi Arabia,Conservative,2026-04-12
U4435,Mass,Egypt,Conservative,2026-04-05
U4436,Mass,Egypt,Conservative,2026-05-20
U4437,Mass,UAE,Aggressive,2026-05-01
U4438,Mass,Egypt,Moderate,2026-05-27
U4439,Mass,Egypt,Aggressive,2026-07-08
U4440,High Net Worth,UAE,Moderate,2026-04-06
U4441,Mass,Qatar,Moderate,2026-05-03
U4442,High Net Worth,Egypt,Conservative,2026-06-22
U4443,Mass,Egypt,Aggressive,2026-06-04
U4444,Mass,Egypt,Conservative,2026-06-24
U4445,Affluent,Egypt,Moderate,2026-05-02
U4446,Mass,Egypt,Conservative,2026-06-10
U4447,High Net Worth,Egypt,Moderate,2026-05-23
U4448,Mass,Egypt,Moderate,2026-07-02
U4449,High Net Worth,Egypt,Conservative,2026-04-14
U4450,Affluent,Egypt,Conservative,2026-04-08
U4451,Affluent,UAE,Conservative,2026-04-29
U4452,Affluent,Egypt,Moderate,2026-04-03
U4453,Affluent,Kuwait,Aggressive,2026-06-22
U4454,Mass,Egypt,Moderate,2026-07-05
U4455,Mass,Egypt,Moderate,2026-06-21
U4456,Mass,Kuwait,Conservative,2026-06-08
U4457,Affluent,Egypt,Moderate,2026-07-03
U4458,Mass,Qatar,Aggressive,2026-04-21
U4459,Mass,Egypt,Aggressive,2026-04-19
U4460,Mass,Egypt,Aggressive,2026-04-30
U4461,High Net Worth,Egypt,Moderate,2026-04-27
U4462,High Net Worth,Egypt,Moderate,2026-07-03
U4463,Mass,Qatar,Moderate,2026-05-14
U4464,Mass,Egypt,Moderate,2026-04-27
U4465,Mass,Egypt,Moderate,2026-07-03
U4466,Affluent,Egypt,Aggressive,2026-06-10
U4467,Affluent,UAE,Moderate,2026-05-10
U4468,Mass,Egypt,Conservative,2026-06-23
U4469,Mass,Kuwait,Aggressive,2026-06-19
U4470,Mass,Egypt,Moderate,2026-04-21
U4471,Affluent,Kuwait,Moderate,2026-05-27
U4472,Mass,Egypt,Moderate,2026-04-23
U4473,Mass,UAE,Moderate,2026-04-20
U4474,Affluent,Egypt,Aggressive,2026-04-20
U4475,Mass,Egypt,Aggressive,2026-04-17
U4476,Affluent,Egypt,Moderate,2026-07-07
U4477,Mass,UAE,Aggressive,2026-06-26
U4478,Mass,Egypt,Conservative,2026-04-07
U4479,Mass,Egypt,Aggressive,2026-05-16
U4480,Mass,Egypt,Conservative,2026-04-09
U4481,Mass,Kuwait,Moderate,2026-05-28
U4482,Mass,Egypt,Moderate,2026-04-13
U4483,Affluent,Egypt,Aggressive,2026-04-21
U4484,Mass,Egypt,Moderate,2026-04-21
U4485,Mass,Egypt,Moderate,2026-05-06
U4486,Affluent,Kuwait,Aggressive,2026-06-24
U4487,High Net Worth,Kuwait,Conservative,2026-04-06
U4488,Mass,Egypt,Moderate,2026-04-22
U4489,Affluent,Egypt,Aggressive,2026-05-17
U4490,High Net Worth,Egypt,Conservative,2026-04-03
U4491,High Net Worth,Qatar,Moderate,2026-05-14
U4492,High Net Worth,Saudi Arabia,Conservative,2026-04-18
U4493,Affluent,Egypt,Aggressive,2026-04-15
U4494,High Net Worth,UAE,Moderate,2026-06-21
U4495,Mass,Egypt,Aggressive,2026-04-11
U4496,Mass,Bahrain,Moderate,2026-06-19
U4497,Affluent,Egypt,Conservative,2026-05-03
U4498,Mass,Egypt,Moderate,2026-04-04
U4499,Mass,Kuwait,Conservative,2026-05-01
U4500,Affluent,Egypt,Aggressive,2026-05-14
U4501,Mass,UAE,Aggressive,2026-05-29
U4502,Affluent,Egypt,Conservative,2026-06-19
U4503,Mass,Egypt,Moderate,2026-04-26
U4504,High Net Worth,Egypt,Conservative,2026-06-26
U4505,Mass,Egypt,Moderate,2026-06-05
U4506,Affluent,UAE,Moderate,2026-05-14
U4507,Mass,Egypt,Moderate,2026-04-25
U4508,Mass,Egypt,Aggressive,2026-06-25
U4509,Mass,Egypt,Moderate,2026-06-05
U4510,Affluent,Egypt,Conservative,2026-07-07
U4511,Mass,Egypt,Moderate,2026-04-20
U4512,Mass,Egypt,Conservative,2026-04-10
U4513,Mass,Egypt,Aggressive,2026-06-19
U4514,Mass,Egypt,Aggressive,2026-05-29
U4515,Affluent,Egypt,Moderate,2026-06-18
U4516,Mass,Egypt,Conservative,2026-07-05
U4517,High Net Worth,Egypt,Moderate,2026-04-12
U4518,Mass,UAE,Conservative,2026-04-07
U4519,Affluent,Egypt,Moderate,2026-04-25
U4520,Mass,Egypt,Aggressive,2026-06-17
U4521,Affluent,Egypt,Moderate,2026-06-15
U4522,Affluent,Egypt,Conservative,2026-04-01
U4523,Mass,Qatar,Moderate,2026-06-09
U4524,Mass,Egypt,Conservative,2026-07-07
U4525,Mass,Egypt,Moderate,2026-04-30
U4526,Mass,Egypt,Moderate,2026-06-16
U4527,Mass,Egypt,Conservative,2026-05-03
U4528,Affluent,UAE,Moderate,2026-06-23
U4529,Affluent,Egypt,Moderate,2026-04-21
U4530,Mass,Egypt,Moderate,2026-07-03
U4531,Mass,UAE,Moderate,2026-06-26
U4532,Affluent,Egypt,Conservative,2026-07-05
U4533,Affluent,Egypt,Aggressive,2026-05-17
U4534,Affluent,Egypt,Aggressive,2026-06-12
U4535,Mass,Saudi Arabia,Moderate,2026-07-05
U4536,Affluent,Egypt,Moderate,2026-06-02
U4537,Mass,Bahrain,Conservative,2026-06-15
U4538,Mass,Egypt,Moderate,2026-05-30
U4539,Mass,UAE,Aggressive,2026-05-22
U4540,Mass,Saudi Arabia,Moderate,2026-04-19
U4541,Affluent,Egypt,Aggressive,2026-04-18
U4542,Affluent,Egypt,Aggressive,2026-04-20
U4543,Mass,Egypt,Aggressive,2026-06-24
U4544,High Net Worth,Egypt,Aggressive,2026-04-28
U4545,Mass,Egypt,Conservative,2026-05-14
U4546,Mass,Egypt,Conservative,2026-06-10
U4547,Mass,Egypt,Moderate,2026-06-03
U4548,Mass,Qatar,Conservative,2026-06-25
U4549,Mass,Qatar,Conservative,2026-05-12
U4550,Affluent,Egypt,Conservative,2026-06-06
U4551,High Net Worth,UAE,Moderate,2026-04-02
U4552,High Net Worth,Egypt,Moderate,2026-05-10
U4553,Affluent,Egypt,Conservative,2026-04-17
U4554,Mass,Egypt,Moderate,2026-06-28
U4555,Affluent,Egypt,Aggressive,2026-04-09
U4556,Mass,Egypt,Moderate,2026-05-12
U4557,Affluent,Kuwait,Aggressive,2026-06-21
U4558,High Net Worth,Qatar,Aggressive,2026-06-11
U4559,Mass,UAE,Moderate,2026-04-17
U4560,High Net Worth,UAE,Moderate,2026-04-30
U4561,Affluent,Egypt,Aggressive,2026-05-02
U4562,Mass,Egypt,Conservative,2026-06-05
U4563,Affluent,Egypt,Conservative,2026-05-12
U4564,Mass,Egypt,Moderate,2026-07-03
U4565,Mass,Egypt,Aggressive,2026-07-11
U4566,Affluent,Egypt,Moderate,2026-07-09
U4567,Mass,Egypt,Moderate,2026-05-12
U4568,Mass,Egypt,Moderate,2026-07-10
U4569,Mass,Egypt,Aggressive,2026-06-17
U4570,Affluent,Egypt,Aggressive,2026-04-25
U4571,High Net Worth,Egypt,Conservative,2026-07-03
U4572,Mass,Saudi Arabia,Moderate,2026-06-04
U4573,Mass,UAE,Moderate,2026-04-02
U4574,Mass,Egypt,Moderate,2026-04-04
U4575,Affluent,UAE,Conservative,2026-05-30
U4576,Affluent,Bahrain,Moderate,2026-05-19
U4577,Mass,Egypt,Aggressive,2026-04-14
U4578,High Net Worth,Egypt,Conservative,2026-06-17
U4579,Mass,Egypt,Conservative,2026-04-03
U4580,Mass,Saudi Arabia,Moderate,2026-05-18
U4581,Mass,Saudi Arabia,Moderate,2026-04-04
U4582,Affluent,Egypt,Moderate,2026-05-12
U4583,Mass,UAE,Moderate,2026-05-12
U4584,Mass,Egypt,Aggressive,2026-04-08
U4585,Affluent,Egypt,Moderate,2026-04-09
U4586,Mass,Egypt,Conservative,2026-07-01
U4587,Mass,UAE,Aggressive,2026-05-14
U4588,Mass,Egypt,Conservative,2026-05-22
U4589,Mass,Egypt,Moderate,2026-05-21
U4590,Affluent,Egypt,Conservative,2026-04-27
U4591,Mass,Egypt,Aggressive,2026-05-04
U4592,Mass,Egypt,Moderate,2026-04-04
U4593,Mass,Saudi Arabia,Conservative,2026-04-06
U4594,Mass,UAE,Aggressive,2026-04-18
U4595,Mass,Egypt,Aggressive,2026-06-25
U4596,Mass,Egypt,Moderate,2026-04-04
U4597,Affluent,Egypt,Moderate,2026-04-06
U4598,Mass,Egypt,Conservative,2026-06-02
U4599,Mass,Egypt,Moderate,2026-05-18
U4600,Mass,Saudi Arabia,Moderate,2026-04-20
U4601,Mass,Kuwait,Moderate,2026-05-07
U4602,Mass,Egypt,Moderate,2026-04-26
U4603,Affluent,Egypt,Conservative,2026-05-04
U4604,Mass,Egypt,Moderate,2026-05-28
U4605,Mass,Egypt,Moderate,2026-05-22
U4606,Mass,Egypt,Moderate,2026-04-14
U4607,Affluent,Saudi Arabia,Conservative,2026-06-12
U4608,Affluent,Egypt,Moderate,2026-04-28
U4609,Affluent,UAE,Moderate,2026-04-07
U4610,Affluent,Egypt,Aggressive,2026-05-03
U4611,Mass,Egypt,Conservative,2026-04-24
U4612,Affluent,Egypt,Aggressive,2026-05-20
U4613,Affluent,Egypt,Moderate,2026-07-06
U4614,Mass,Egypt,Moderate,2026-05-07
U4615,Affluent,Egypt,Aggressive,2026-04-10
U4616,Mass,Saudi Arabia,Aggressive,2026-06-19
U4617,Mass,Egypt,Moderate,2026-04-01
U4618,Mass,Egypt,Moderate,2026-04-21
U4619,Mass,Egypt,Moderate,2026-05-25
U4620,Affluent,Egypt,Moderate,2026-06-23
U4621,Mass,UAE,Aggressive,2026-05-09
U4622,Mass,Egypt,Aggressive,2026-07-12
U4623,High Net Worth,Egypt,Moderate,2026-06-27
U4624,Affluent,Saudi Arabia,Aggressive,2026-04-23
U4625,Mass,Egypt,Conservative,2026-06-14
U4626,Affluent,Egypt,Conservative,2026-06-12
U4627,Mass,UAE,Conservative,2026-04-09
U4628,Mass,Egypt,Conservative,2026-05-26
U4629,Affluent,Egypt,Aggressive,2026-06-13
U4630,Affluent,Egypt,Aggressive,2026-05-06
U4631,Affluent,Egypt,Conservative,2026-05-05
U4632,Mass,Egypt,Aggressive,2026-05-01
U4633,Affluent,UAE,Aggressive,2026-04-06
U4634,Affluent,Saudi Arabia,Moderate,2026-06-29
U4635,Mass,Egypt,Aggressive,2026-04-07
U4636,Mass,Egypt,Moderate,2026-05-31
U4637,Mass,Egypt,Aggressive,2026-07-02
U4638,Mass,Egypt,Moderate,2026-05-15
U4639,Mass,Egypt,Moderate,2026-05-15
U4640,Affluent,Egypt,Moderate,2026-06-03
U4641,Affluent,Egypt,Aggressive,2026-04-12
U4642,Mass,Saudi Arabia,Moderate,2026-05-16
U4643,Affluent,Egypt,Moderate,2026-06-27
U4644,Mass,Egypt,Moderate,2026-06-20
U4645,Mass,Egypt,Moderate,2026-07-05
U4646,Mass,UAE,Conservative,2026-07-11
U4647,Mass,Egypt,Conservative,2026-05-24
U4648,Affluent,Bahrain,Moderate,2026-06-06
U4649,Mass,Egypt,Aggressive,2026-06-25
U4650,High Net Worth,UAE,Moderate,2026-07-10
U4651,Mass,Egypt,Moderate,2026-07-12
U4652,Mass,Kuwait,Moderate,2026-05-21
U4653,Mass,Egypt,Moderate,2026-07-06
U4654,High Net Worth,Egypt,Moderate,2026-04-20
U4655,Affluent,Saudi Arabia,Conservative,2026-04-01
U4656,Affluent,Qatar,Aggressive,2026-06-03
U4657,Mass,Egypt,Aggressive,2026-05-01
U4658,Affluent,Egypt,Conservative,2026-06-21
U4659,Mass,UAE,Conservative,2026-04-04
U4660,Mass,Egypt,Aggressive,2026-06-27
U4661,Mass,Egypt,Aggressive,2026-05-25
U4662,High Net Worth,Egypt,Conservative,2026-06-16
U4663,Mass,Egypt,Conservative,2026-05-25
U4664,Mass,Kuwait,Moderate,2026-06-15
U4665,Mass,Egypt,Conservative,2026-05-11
U4666,Mass,Egypt,Moderate,2026-07-12
U4667,Mass,Egypt,Conservative,2026-06-28
U4668,Mass,Saudi Arabia,Aggressive,2026-06-27
U4669,Mass,Egypt,Conservative,2026-06-02
U4670,Affluent,Egypt,Moderate,2026-04-12
U4671,Mass,UAE,Moderate,2026-04-13
U4672,Mass,UAE,Moderate,2026-05-31
U4673,Mass,Egypt,Aggressive,2026-05-28
U4674,Mass,Egypt,Conservative,2026-04-17
U4675,Mass,Egypt,Conservative,2026-06-04
U4676,Mass,Egypt,Moderate,2026-06-29
U4677,Mass,UAE,Moderate,2026-07-02
U4678,Mass,Egypt,Moderate,2026-06-02
U4679,Mass,Egypt,Aggressive,2026-04-06
U4680,Mass,Egypt,Conservative,2026-04-20
U4681,High Net Worth,Egypt,Moderate,2026-05-02
U4682,Mass,UAE,Aggressive,2026-04-23
U4683,Affluent,Egypt,Conservative,2026-05-14
U4684,Affluent,Egypt,Moderate,2026-07-01
U4685,Mass,Egypt,Aggressive,2026-04-13
U4686,Mass,Egypt,Aggressive,2026-06-17
U4687,Mass,Egypt,Moderate,2026-06-29
